id,name,parent_id,color,label_tree_id,source_id
443113,Substrate,,f26f55,3270,
443114,Substrate_A,443113,f26f55,3270,
443115,Substrate_B,443113,f26f55,3270,
443116,Substrate_C,443113,f26f55,3270,
443117,Bedrock,443114,f26f55,3270,
443118,Boulders,443114,f26f55,3270,
443119,Cobbles,443114,f26f55,3270,
443120,Pebbles,443114,f26f55,3270,
443121,Gravel,443114,f26f55,3270,
443122,Sand,443114,f26f55,3270,
443123,"Muddy sed",443114,f26f55,3270,
443124,"Sulphidic sed.",443114,f26f55,3270,
443125,"bacterial mat",443116,f26f55,3270,
443126,outcrop,443115,f26f55,3270,
443127,smooth,443115,f26f55,3270,
443128,irregular,443115,f26f55,3270,
443129,waves,443115,f26f55,3270,
443130,ripples,443115,f26f55,3270,
443131,flat,443115,f26f55,3270,
443132,"mud overlay",443115,f26f55,3270,
443133,"sand overlay",443115,f26f55,3270,
443134,"cobble overlay",443115,f26f55,3270,
443135,"Epifauna high",443116,f26f55,3270,
443136,"Epifauna low",443116,f26f55,3270,
443137,Anthropogenic,,b830f2,3270,
443138,"Trawl Marks",443137,b830f2,3270,
443139,"Fishing gear",443137,b830f2,3270,
443140,Rubbish,443137,b830f2,3270,
443141,OBSCURED,443114,f26f55,3270,
443146,Biota,,30c8f2,3270,1
443147,Animalia,443146,30c8f2,3270,2
443148,Chordata,443147,30c8f2,3270,1821
443149,Vertebrata,443148,30c8f2,3270,146419
443150,Gnathostomata,443149,30c8f2,3270,1828
443151,Osteichthyes,443150,30c8f2,3270,152352
443152,Actinopterygii,443151,30c8f2,3270,10194
443153,Actinopteri,443152,30c8f2,3270,843664
443154,Teleostei,443153,30c8f2,3270,293496
443155,Perciformes,443154,30c8f2,3270,11014
443156,Notothenioidei,443155,30c8f2,3270,151728
443157,Nototheniidae,443156,30c8f2,3270,151404
443158,Fish,,e645b5,3270,
443159,Pogos,443158,e645b5,3270,
443160,Nototheniids,443157,bbaaaa,3270,
443161,Channichthyidae,443156,30c8f2,3270,234518
443162,Icefish,443161,bbaaaa,3270,
443163,Echinodermata,443147,2ee693,3270,1806
443164,Asterozoa,443163,2ee693,3270,148743
443165,Asteroidea,443164,2ee693,3270,123080
443166,Asteroid,443165,bbaaaa,3270,
443167,Ophiuroidea,443164,2ee693,3270,123084
443168,Ophiuroid,443167,bbaaaa,3270,
443169,Echinozoa,443163,2cdd8d,3270,148744
443170,Echinoidea,443169,2ee592,3270,123082
443171,Echinoid,443170,bbaaaa,3270,
443172,Holothuroidea,443169,2ee592,3270,123083
443173,Holothurian,443172,bbaaaa,3270,
443174,Crinozoa,443163,2ee592,3270,147423
443175,Crinoidea,443174,2ee592,3270,123081
443176,Crinoid,443175,bbaaaa,3270,
443177,Arthropoda,443147,f230b8,3270,1065
443178,Crustacea,443177,f230b8,3270,1066
443179,Multicrustacea,443178,f230b8,3270,845959
443180,Malacostraca,443179,f230b8,3270,1071
443181,"Crustacean (lobster)",443180,bbaaaa,3270,
443182,Eumalacostraca,443180,f230b8,3270,1086
443183,Eucarida,443182,f230b8,3270,1089
443184,Decapoda,443183,f230b8,3270,1130
443185,Pleocyemata,443184,f230b8,3270,106670
443186,Brachyura,443185,f230b8,3270,106673
443187,"Crustacean (crab)",443186,bbaaaa,3270,
443188,Anomura,443185,f230b8,3270,106671
443189,Paguroidea,443188,f230b8,3270,106687
443190,Paguridae,443189,f230b8,3270,106738
443191,"Crustacean (pagurid)",443190,bbaaaa,3270,
443192,Caridea,443185,f255c3,3270,106674
443193,"Crustacean (shrimp)",443192,bbaaaa,3270,
443194,Peracarida,443182,f230b8,3270,1090
443195,"Crustacean (peracarid)",443194,bbaaaa,3270,
443196,Galatheoidea,443188,f230b8,3270,106685
443197,Galatheidae,443196,f230b8,3270,106733
443198,"Crustacean (galatheid/Chirostylidae)",443197,bbaaaa,3270,
443199,Astacidea,443185,f230b8,3270,106672
443200,Nephropoidea,443199,f230b8,3270,155750
443201,Nephropidae,443200,f230b8,3270,106741
443202,Metanephrops,443201,f230b8,3270,206076
443203,"Metanephrops challengeri",443202,f230b8,3270,382850
443204,"Crustacean (scampi)",443203,bbaaaa,3270,
443205,Mollusca,443147,f2d649,3270,51
443206,Gastropoda,443205,f2d649,3270,101
443207,"Mollusc (gastropod)",443206,bbaaaa,3270,
443208,Cephalopoda,443205,f2d649,3270,11707
443209,"Mollusc (cephalopod)",443208,bbaaaa,3270,
443210,Heterobranchia,443206,f2d649,3270,14712
443211,Opisthobranchia,443210,f2d649,3270,382226
443212,"Mollusc (opisthobranch)",443211,bbaaaa,3270,
443213,Nemertea,443147,f28f0c,3270,152391
443214,Nemertean,443213,bbaaaa,3270,
443215,Annelida,443147,94ff4d,3270,882
443216,Polychaeta,443215,94ff4d,3270,883
443217,"Polychaete (errant)",443216,bbaaaa,3270,
443218,"Worm (indeterminate)",443215,bbaaaa,3270,
443219,Chelicerata,443177,f230b8,3270,1274
443220,Pycnogonida,443219,f230b8,3270,1302
443221,Pycnogonid,443220,bbaaaa,3270,
443222,Ambuloasteroidea,443165,2ee693,3270,1562575
443223,Neoasteroidea,443222,2ee693,3270,1562576
443224,Forcipulatacea,443223,2ee693,3270,582527
443225,Brisingida,443224,2ee693,3270,123085
443226,Scaphopoda,443205,f2d649,3270,104
443227,Polychelida,443185,f230b8,3270,383015
443228,Eryonoidea,443227,f230b8,3270,383016
443229,Polychelidae,443228,f230b8,3270,106793
443230,"Crustacean (polychelidae)",443229,bbaaaa,3270,
443231,Euphausiacea,443183,f230b8,3270,1128
443232,Mysidacea,443194,f230b8,3270,2824
443233,Amphipoda,443194,f230b8,3270,1135
443234,Isopoda,443194,f230b8,3270,1131
443235,Coleoidea,443208,f2d649,3270,11709
443236,Octopodiformes,443235,f2d649,3270,325343
443237,Octopoda,443236,f2d649,3270,11718
443238,"Mollusc (octopod)",443237,bbaaaa,3270,
443239,Vampyromorpha,443236,f2d649,3270,11717
443240,Vampyroteuthidae,443239,f2d649,3270,11775
443241,Vampyroteuthis,443240,f2d649,3270,138623
443242,"Mollusc (vampire squid)",443241,bbaaaa,3270,
443243,Hemichordata,443147,3d8bf2,3270,1818
443244,Hemichordate,443243,bbaaaa,3270,
443245,Errantia,443216,94ff4d,3270,754174
443246,Eunicida,443245,94ff4d,3270,895
443247,Onuphidae,443246,94ff4d,3270,965
443248,Hyalinoeciinae,443247,94ff4d,3270,298366
443249,Hyalinoecia,443248,94ff4d,3270,129400
443250,"Hyalinoecia longibranchiata",443249,94ff4d,3270,1591579
443251,"Quill worm",443250,bbaaaa,3270,
443252,Porifera,443147,ba66ff,3270,558
443253,Hexactinellida,443252,ba66ff,3270,22612
443254,Hexasterophora,443253,ba66ff,3270,131590
443255,Hexactinosida,443254,ba66ff,3270,171628
443256,Cnidaria,443147,c50707,3270,1267
443257,Anthozoa,443256,c50707,3270,1292
443258,Hexacorallia,443257,c50707,3270,1340
443259,Actiniaria,443258,c50707,3270,1360
443264,Anemones,443259,bbaaaa,3270,
443266,Demospongiae,443252,ba66ff,3270,164811
443267,"Sponge (demospongiae)",443266,bbaaaa,3270,
443268,"Sponge (hexactinellidae)",443253,bbaaaa,3270,
443269,"Corals (hard)",443256,bbaaaa,3270,
443270,"Corals (soft)",443256,bbaaaa,3270,
443271,Medusozoa,443256,c50707,3270,1740301
443272,Hydrozoa,443271,c50707,3270,1337
443273,Hydroids,443272,bbaaaa,3270,
443274,Bivalvia,443205,f2d649,3270,105
443275,"Molluscs (bivalves)",443274,bbaaaa,3270,
443276,Brachiopoda,443147,bbe62e,3270,1803
443277,Brachiopods,443276,bbaaaa,3270,
443278,Bryozoa,443147,0dff6a,3270,146142
443279,Bryozoans,443278,bbaaaa,3270,
443280,"Tube worms",443216,bbaaaa,3270,
443281,Tunicata,443148,30c8f2,3270,146420
443282,Ascidiacea,443281,30c8f2,3270,1839
443283,"Ascidians (clonal)",443282,bbaaaa,3270,
443284,"Ascidians (solitary)",443282,bbaaaa,3270,
443285,Thecostraca,443179,f230b8,3270,22388
443286,Cirripedia,443285,f230b8,3270,1082
443287,Barnacles,443286,bbaaaa,3270,
443288,Echiura,443216,94ff4d,3270,1269
443289,Chromista,443146,7cd5b4,3270,7
443290,Harosa,443289,7cd5b4,3270,582419
443291,Rhizaria,443290,7cd5b4,3270,582420
443292,Foraminifera,443291,7cd5b4,3270,1410
443293,Monothalamea,443292,7cd5b4,3270,744106
443294,Xenophyophoroidea,443293,7cd5b4,3270,736980
443295,Xenophyophore,443294,bbaaaa,3270,
443296,Chemoherm,443116,f26f55,3270,
443297,Bioturbation,,640cf2,3270,
443298,"Spiral (hemichordate)",443297,640cf2,3270,
443299,Thaliacea,443281,30c8f2,3270,22626
443300,Salpida,443299,30c8f2,3270,137214
443301,Salp,443300,bbaaaa,3270,
443302,"Bony fish",443151,bbaaaa,3270,
443303,Chondrichthyes,443150,30c8f2,3270,1517375
443304,"Cartilagenous fish",443303,bbaaaa,3270,
443305,Trachichthyiformes,443154,30c8f2,3270,1517487
443306,Trachichthyidae,443305,30c8f2,3270,125459
443307,Hoplostethus,443306,30c8f2,3270,125706
443308,"Hoplostethus atlanticus",443307,30c8f2,3270,126402
443309,"Orange Roughy",443308,bbaaaa,3270,
443310,Zeiformes,443154,30c8f2,3270,10919
443311,Oreosomatidae,443310,30c8f2,3270,125616
443312,Oreos,443311,bbaaaa,3270,
443313,Gadiformes,443154,30c8f2,3270,10313
443314,Macrouridae,443313,30c8f2,3270,125471
443315,Rattails,443314,bbaaaa,3270,
443316,Elasmobranchii,443303,30c8f2,3270,10193
443317,Neoselachii,443316,30c8f2,3270,368407
443320,Batoidea,443317,30c8f2,3270,368409
443321,Rays,443320,bbaaaa,3270,
443322,Decapodiformes,443235,f2d649,3270,325342
443323,"Squid (Mollusc Teuthidae)",443322,bbaaaa,3270,
443324,Anguilliformes,443154,30c8f2,3270,10295
443325,Eels,443324,bbaaaa,3270,
443326,Forcipulatida,443224,2ee693,3270,123086
443327,Zoroasteridae,443326,2ee693,3270,123125
443329,Zoroaster,443327,2ee693,3270,123237
443330,"Zoroaster sp",443329,2ee693,3270,
443331,Asteriidae,443326,2ee693,3270,123121
443332,Zoroasteridae/Asteriidae,443326,2ee693,3270,
443333,Stichasteridae,443326,2ee693,3270,152515
443334,Cosmasterias,443333,2ee693,3270,172541
443335,"Cosmasterias dyscrita",443334,2ee693,3270,291597
443336,Pseudechinaster,443333,2ee693,3270,255060
443337,"Pseudechinaster rubens",443336,2ee693,3270,255061
443338,Valvatacea,443223,2ee693,3270,582528
443339,Paxillosida,443338,2ee693,3270,123088
443340,Benthopectinidae,443339,2ee693,3270,123126
443341,Benthopecten,443340,2ee693,3270,123239
443342,"Benthopecten sp",443341,2ee693,3270,
443343,Spinulosacea,443223,2ee693,3270,582529
443344,Spinulosida,443343,2ee693,3270,123089
443345,Echinasteridae,443344,2ee693,3270,123132
443346,Henricia,443345,30f2a8,3270,123276
443347,"Henricia sp.",443346,30f2a8,3270,
443348,Astropectinidae,443339,2ee693,3270,123127
443349,Dipsacaster,443348,2ee693,3270,178680
443350,"Dipsacaster sp",443349,2ee693,3270,
443351,"Dipsacaster magnificus",443349,2ee693,3270,291693
443352,Plutonaster/Dytaster,443348,2ee693,3270,
443353,Astromesites/Psilaster/Proserpinaster,443348,2ad487,3270,
443354,Radiasteridae,443339,2ee693,3270,123131
443355,Radiaster,443354,2ee693,3270,123272
443356,"Radiaster sp",443355,2ee693,3270,
443357,Valvatida,443338,2ee693,3270,123090
443358,Goniasteridae,443357,2ee693,3270,123135
443359,Hippasterinae,443358,2ee693,3270,292827
443360,Hippasteria,443359,2ee693,3270,123297
443361,"Hippasteria sp",443360,2ee693,3270,
443362,Mediasterinae,443358,2ee693,3270,932110
443363,Mediaster,443362,2ee693,3270,123298
443364,"Mediaster sp",443363,2ee693,3270,
443365,Plinthaster/Ceramaster,443358,2ee693,3270,
443366,Pillsburiaster,443358,2ee693,3270,178131
443367,"Pillsburiaster sp.",443366,2ee693,3270,
443368,Ceramaster,443358,2ee693,3270,123291
443369,"Ceramaster sp",443368,2ee693,3270,
443370,Lithosoma/Pseudarchaster,443358,2ee693,3270,
443371,Lithosoma,443358,2ee693,3270,206643
443372,"Lithosoma novaezelandiae",443371,2ee693,3270,291642
443373,"Lithosoma novazealandiae",443372,e62d2d,3270,
443374,Velatida,443223,2ee693,3270,123091
443375,Pterasteridae,443374,2ee693,3270,123142
443376,Hymenaster,443375,2ee693,3270,123333
443377,"Hymenaster sp",443376,2ee693,3270,
443378,Solasteridae,443357,2ee693,3270,123143
443379,Solaster,443378,79f2b6,3270,123338
443380,"Solaster torulatus",443379,79f2b6,3270,291557
443381,Crossaster,443378,2ee693,3270,123336
443382,"Crossaster multispinus",443381,2ee693,3270,291558
443383,"Brisingid 1",443225,bbaaaa,3270,
443384,"Brisingid 2",443225,bbaaaa,3270,
443385,"Brisingid 3",443225,bbaaaa,3270,
443386,Myophiuroida,443167,2ee693,3270,1416548
443387,Metophiurida,443386,2ee693,3270,1062634
443388,Euryophiurida,443387,2ee693,3270,1062636
443389,Ophiurida,443388,2ee693,3270,123117
443390,Ophiomusina,443389,2ee693,3270,1075310
443391,Ophiosphalmidae,443390,2ee693,3270,1116865
443392,Ophiomusium,443391,2ee693,3270,123566
443393,"Ophiomusium lymani",443392,2ee693,3270,124895
443394,Ophintegrida,443387,2ee693,3270,1062660
443395,Ophiacanthida,443394,2ee693,3270,1062662
443396,Ophiacanthina,443395,2ee693,3270,1062663
443397,Ophiacanthidae,443396,2ee693,3270,123204
443398,Amphilepidida,443394,2ee693,3270,1062666
443399,Gnathophiurina,443398,2ee693,3270,196221
443400,Amphiuroidea,443399,2ee693,3270,1077097
443401,Amphiuridae,443400,2ee693,3270,123206
443402,Ophiodermatina,443395,2ee693,3270,368125
443403,Ophiodermatoidea,443402,2ee693,3270,1062664
443404,Ophiomyxidae,443403,2ee693,3270,123209
443405,Ophiomyxa,443404,2ee693,3270,123631
443406,"Ophiomyxa brevirima",443405,2ee693,3270,243858
443407,"Ophiurida unspecified",443389,bbaaaa,3270,
443408,"Unknown ophiurida 1",443389,bbaaaa,3270,
443409,Euryalida,443388,2ee693,3270,242196
443410,Gorgonocephalidae,443409,2ee693,3270,123203
443411,Cidaroidea,443170,2ee693,3270,510498
443412,Cidaroida,443411,2ee693,3270,123099
443413,Cidaroidea,443412,2ee693,3270,852318
443414,Cidaridae,443413,2ee693,3270,123158
443415,Goniocidarinae,443414,2ee693,3270,510894
443416,Goniocidaris,443415,2ee693,3270,411385
443417,"Goniocidaris sp",443416,2ee693,3270,
443418,Ogmocidaris,443415,2ee693,3270,411387
443419,"Ogmocidaris benhami",443418,2ee693,3270,414200
443420,Histocidaroidea,443412,2ee693,3270,689195
443421,Histocidaridae,443420,2ee693,3270,510768
443422,Stereocidarinae,443414,2ee693,3270,510906
443423,Stereocidaris,443422,2ee693,3270,123382
443424,Stereocidaridae,443422,e62d2d,3270,
443425,Euechinoidea,443170,2ee592,3270,149854
443426,Carinacea,443425,2ee592,3270,510517
443427,Echinacea,443426,2ee592,3270,149855
443428,Echinoida,443427,e52e2e,3270,123101
443429,Aulodonta,443425,2ee592,3270,510502
443430,Echinothuriacea,443429,2ee592,3270,1572005
443431,Echinothurioida,443430,2ee592,3270,160732
443432,Echinothuriidae/Phormosomatidae,443431,2ee592,3270,
443433,Phormosomatidae,443431,2ee693,3270,196184
443434,Phormosoma,443433,2ee693,3270,123401
443435,"Phormosoma bursarium",443434,2ee693,3270,214650
443436,Camarodonta,443427,2ee693,3270,510518
443437,Echinidea,443436,2ee693,3270,510534
443438,Echinidae,443437,2ee693,3270,123160
443439,Gracilechinus,443438,2ee693,3270,411391
443440,"Gracilechinus multidentatus",443439,2ee693,3270,414223
443441,Dermechinus,443438,2ee693,3270,160745
443442,"Dermechinus horridus",443441,2ee693,3270,160803
443443,Pedinoida,443430,2ee693,3270,123103
443444,Pedinidae,443443,2ee693,3270,123165
443445,Caenopedina,443444,2ee693,3270,123404
443446,"Caenopedina spp",443445,2ee693,3270,
443447,Temnopleuridea,443436,2ee693,3270,510536
443448,Temnopleuridae,443447,2ee693,3270,123178
443449,Pseudechinus,443448,2ee693,3270,160753
443450,"Pseudechinus flemingi",443449,2ee693,3270,414218
443451,Irregularia,443425,2ee693,3270,510499
443452,Atelostomata,443451,2ee693,3270,149864
443453,Spatangoida,443452,2ee693,3270,123106
443454,Brissidina,443453,2ee693,3270,510538
443455,Spatangoidea,443454,2ee693,3270,852322
443456,Spatangidae,443455,2ee693,3270,123177
443457,Eurypatagidae,443455,2ee693,3270,510698
443458,Paramaretia,443457,2ee693,3270,411402
443459,"Paramaretia peloria",443458,2ee693,3270,414249
443460,Spatangus,443456,2ee693,3270,123430
443461,"Spatangus sp",443460,2ee693,3270,
443462,Actinopoda,443172,2ee693,3270,1393249
443463,Synallactida,443462,2ee693,3270,1036229
443464,Synallactidae,443463,2ee693,3270,123185
443465,Bathyplotes,443464,2ee693,3270,123460
443466,"Bathyplotes moseleyi",443465,2ee693,3270,174115
443467,"Bathyplotes sulcatus",443465,2ee693,3270,241783
443468,Persiculida,443462,2ee592,3270,1036230
443469,Pseudostichopodidae,443468,2ee592,3270,1036232
443470,Pseudostichopus,443469,2ee592,3270,123469
443471,"Pseudostichopus sp",443470,2ee592,3270,
443472,"Pseudostichopus mollis",443470,2ee693,3270,152565
443473,"Pseudostichopus peripatus",443470,2ee693,3270,529641
443474,Elasipodida,443462,2ee693,3270,123112
443475,Laetmogonidae,443474,2ee693,3270,123192
443476,Laetmogone,443475,2ee693,3270,123524
443477,"Laetmogone sp",443476,2ee693,3270,
443478,Pannychia,443475,2ee693,3270,123525
443479,"Pannychia sp",443478,2ee693,3270,
443480,Deimatidae,443463,2ee693,3270,123190
443481,Psychropotidae,443474,2ee693,3270,123194
443482,Benthodytes,443481,2ee693,3270,123529
443483,"Benthodytes incerta",443482,2ee693,3270,428597
443484,Stichopodidae,443463,45e682,3270,123184
443485,Australostichopus,443484,2ee693,3270,528615
443486,"Australostichopus mollis",443485,2ee693,3270,529443
443487,Pelagothuriidae,443474,18f2a6,3270,123193
443488,Pelagothuridae,443487,f21818,3270,
443489,Enypniastes,443487,2ee693,3270,123526
443490,"Enypniastes eximia",443489,2ee693,3270,124759
443491,"holothurian uni 1",443173,bbaaaa,3270,
443492,"holothurian uni 2",443173,bbaaaa,3270,
443493,"holothurian uni 3",443173,bbaaaa,3270,
443494,"holothurian uni 4",443173,b2a2a2,3270,
443495,"Brisingid 4",443225,bbaaaa,3270,
443496,Octocorallia,443257,c50707,3270,1341
443497,Alcyonacea,443496,c59c07,3270,1365
443498,Pennatulacea,443496,c59c07,3270,1367
443499,Gorgonacea,443496,c59c07,3270,1366
443500,Scleractinia,443258,c50707,3270,1363
443501,Antipatharia,443258,c50707,3270,22549
443502,Hydroidolina,443272,c50707,3270,19494
443503,Anthoathecata,443502,c50707,3270,13551
443504,Filifera,443503,c50707,3270,16352
443505,Stylasteridae,443504,c50707,3270,22805
443506,"Crinoidea (motile)",443175,bbaaaa,3270,
443507,Eubrachyura,443186,f230b8,3270,106679
443508,Heterotremata,443507,f230b8,3270,106680
443509,Cancroidea,443508,f230b8,3270,106695
443510,Atelecyclidae,443509,f230b8,3270,106748
443511,Trichopeltarioidea,443508,f230b8,3270,550538
443512,Trichopeltariidae,443511,f230b8,3270,550539
443513,Trichopeltarion,443512,f230b8,3270,416093
443514,"Trichopeltarion fantasticum",443513,f230b8,3270,440365
443515,Goneplacoidea,443508,f230b8,3270,106698
443516,Goneplacidae,443515,f230b8,3270,106757
443517,Carcinoplax,443516,f230b8,3270,106885
443518,"Carcinoplax victoriensis",443517,f23131,3270,452457
443519,Neommatocarcinus,443516,f230b8,3270,439365
443520,"Neommatocarcinus huttoni",443519,f230b8,3270,440975
443521,Majoidea,443508,f230b8,3270,106700
443522,Inachidae,443521,f230b8,3270,148427
443523,Oregoniidae,443521,f230d8,3270,368557
443524,Pleistacanthinae,443523,f230d8,3270,877491
443525,Vitjazmaia,443524,f230d8,3270,439420
443526,"Vitjazmaia latidactyla",443525,f230d8,3270,441969
443527,Platymaia,443524,f230b8,3270,205899
443528,"Platymaia maoria",443527,f230b8,3270,441942
443529,Lithodidae,443189,f230b8,3270,106737
443530,Lithodinae,443529,f230b8,3270,1722303
443531,Paralomis,443530,f230b8,3270,106848
443532,"Paralomis zealandica",443531,f230b8,3270,509217
443533,Lithodes,443530,f230b8,3270,106845
443534,"Lithodes murrayi",443533,f230b8,3270,241288
443535,"Lithodes longispina",443533,f230b8,3270,550629
443536,"Lithodes cf. longispinus",443535,f23131,3270,
443537,Neolithodes,443530,f230b8,3270,106846
443538,"Neolithodes brodiei",443537,f230b8,3270,509196
443539,Majidae,443521,f230b8,3270,106760
443540,Majinae,443539,f230b8,3270,148435
443541,Teratomaia,443540,f230b8,3270,439478
443542,"Teratomaia richardsoni",443541,f230b8,3270,442084
443543,Leptomithrax,443540,f230b8,3270,439466
443544,"Leptomithrax longipes",443543,f230b8,3270,442016
443545,Campylonotoidea,443192,f230b8,3270,106711
443546,Campylonotidae,443545,f230b8,3270,196142
443547,Campylonotus,443546,f230b8,3270,342626
443548,"Campylonotus rathbunae",443547,f230b8,3270,342627
443549,Pandaloidea,443192,f230b8,3270,106716
443550,Pandalidae,443549,f230b8,3270,106789
443551,"Pandalidae prob Plesionika sp.",443550,f230b8,3270,
443552,Nematocarcinoidea,443192,f230b8,3270,106713
443553,Nematocarcinidae,443552,f230b8,3270,106784
443554,Nematocarcinus,443553,f230b8,3270,107015
443555,"Nematocarcinus sp.",443554,f230b8,3270,
443556,Dendrobranchiata,443184,f230b8,3270,106669
443557,Penaeoidea,443556,f230b8,3270,106683
443558,Solenoceridae,443557,f230b8,3270,106729
443559,Haliporoides,443558,f230b8,3270,205296
443560,"Haliporoides sibogae",443559,f230b8,3270,220285
443561,Munididae,443196,f230b8,3270,562645
443562,Munida,443561,f230b8,3270,106835
443563,"Munida gracilis",443562,f23131,3270,210336
443564,Chirostyloidea,443188,f230b8,3270,562583
443565,Chirostylidae,443564,f230b8,3270,106732
443566,Gastroptychus,443565,f230b8,3270,106832
443567,"Gastroptychus novaezelandiae",443566,f230b8,3270,392029
443568,Achelata,443185,ff0d9e,3270,383017
443569,Scyllaridae,443568,ff0d9e,3270,106795
443570,Ibacinae,443569,f230b8,3270,382773
443571,Ibacus,443570,f230b8,3270,206491
443572,"Ibacus alticrenatus",443571,f230b8,3270,382918
443573,Polychelinae,443229,f230b8,3270,1715211
443574,Polycheles,443573,f230b8,3270,107056
443575,"Polycheles spp.",443574,f230b8,3270,
443576,Sphaeromatidea,443234,f230b8,3270,292949
443577,Seroloidea,443576,f230b8,3270,292951
443578,Serolidae,443577,f230b8,3270,118276
443579,Acutiserolis,443578,f230b8,3270,175135
443580,"Acutiserolis sp.",443579,f230b8,3270,
443581,Pantopoda,443220,f230b8,3270,1358
443582,Eupantopodida,443581,f230b8,3270,379601
443583,Colossendeoidea,443582,f230b8,3270,1702221
443584,Colossendeidae,443583,f230b8,3270,22617
443585,Colossendeinae,443584,f230b8,3270,379613
443586,Colossendeis,443585,f230b8,3270,134586
443587,"Collossendeis sp.",443586,ef2fb6,3270,
443588,Caenogastropoda,443206,f2d649,3270,224570
443589,Neogastropoda,443588,f2d649,3270,146
443590,Volutoidea,443589,f2d649,3270,1055738
443591,Volutidae,443590,f2d649,3270,23141
443592,Turbinelloidea,443589,f2d649,3270,988101
443593,Volutomitridae,443592,f2d649,3270,23142
443594,Volutomitra,443593,f2d649,3270,138662
443595,"Volutomitra banksi",443594,f2d649,3270,450665
443596,"Volutomitira banksi",443595,f24a4a,3270,
443597,Conoidea,443589,f2d649,3270,15140
443598,Turridae,443597,f2d649,3270,152
443599,Pseudomelatomidae,443597,f2d649,3270,411814
443600,Comitas,443599,f2d649,3270,432433
443601,"Comitas onokeana",443600,f2d649,3270,599031
443602,"Comitas onokeana vivens",443601,f2d649,3270,599033
443603,Buccinoidea,443589,f2d649,3270,382214
443604,Buccinidae,443603,f2d649,3270,149
443605,Prosiphonidae,443603,f2d649,3270,1522144
443606,Austrofusus,443605,f2d649,3270,490630
443607,"Austrofusus glans",443606,f2d649,3270,490748
443608,Austrosiphonidae,443603,f2d649,3270,1522370
443609,Penion,443608,f2d649,3270,488452
443610,"Penion sp.",443609,f2d649,3270,
443611,Tudiclidae,443603,f2d649,3270,1296552
443612,Aeneator,443611,f2d649,3270,368555
443613,"Aeneator recens",443612,f2d649,3270,490675
443614,Littorinimorpha,443588,f2d649,3270,382213
443615,Tonnoidea,443614,f2d649,3270,14777
443616,Ranellidae,443615,f2d649,3270,10109
443617,Cymatiidae,443615,f2d649,3270,196332
443618,Fusitriton,443617,f2d649,3270,390535
443619,"Fusitriton magellanicus",443618,f2d649,3270,476494
443620,Muricoidea,443589,f2d649,3270,15138
443621,Muricidae,443620,f2d649,3270,148
443622,Pagodulinae,443621,f2d649,3270,711570
443623,Pagodula,443622,f2d649,3270,181038
443624,"Pagodula sp",443623,f2d649,3270,
443625,Olivoidea,443589,f2d649,3270,411805
443626,Olividae,443625,f2d649,3270,23082
443627,Ancillariidae,443625,f2d649,3270,993219
443628,Amalda,443627,f2d649,3270,390993
443629,"Amalda sp",443628,f2d649,3270,
443630,Naticoidea,443614,f2d649,3270,14776
443631,Naticidae,443630,f2d649,3270,145
443632,Vetigastropoda,443206,f2d649,3270,156485
443633,Trochida,443632,f2d649,3270,1052448
443634,Trochoidea,443633,f2d649,3270,156489
443635,Calliostomatidae,443634,f2d649,3270,382180
443636,Callostomatidae,443635,f24a4a,3270,
443637,Calliostomatinae,443635,f2d649,3270,411630
443638,Calliostoma,443637,f2d649,3270,138584
443639,"Calliostoma alertae",443638,f24a4a,3270,467159
443640,Turbinellidae,443592,f2d649,3270,23134
443641,Columbariidae,443592,f2d649,3270,390776
443642,Coluzea,443641,f2d649,3270,456389
443643,"Coluzea sp",443642,f2d649,3270,
443644,Cassidae,443615,f2d649,3270,22999
443645,Octopodinae,443237,f24a4a,3270,
443646,Incirrata,443237,f2d649,3270,11733
443647,Octopodoidea,443646,f2d649,3270,14672
443648,Enteroctopodidae,443647,f2d649,3270,834049
443649,Enteroctopus,443648,f2d649,3270,341422
443650,"Enteroctopus zealandicus",443649,f2d649,3270,534424
443651,"Enteroctopus zealandicus (yellow)",443650,f2d649,3270,
443652,Octopodidae,443647,f2d649,3270,11782
443653,Pinnoctopus,443652,f2d649,3270,341453
443654,"Pinnoctopus cordiformis",443653,f2d649,3270,342381
443655,Bathypolypodinae,443652,f24a4a,3270,746991
443656,Bathypolypodidae,443647,f2d649,3270,834051
443657,Benthoctopus,443656,f24a4a,3270,138266
443658,"Benthoctopus sp",443657,f24a4a,3270,
443659,Megaleledonidae,443647,f2d649,3270,834050
443660,Graneledone,443659,f2d649,3270,157018
443661,Graneledoninae,443659,f24a4a,3270,
443662,"Graneledone sp.",443660,f2d649,3270,
443663,Cirrata,443237,f2d649,3270,11732
443664,Opisthoteuthoidea,443663,f2d649,3270,1765494
443665,Opisthoteuthidae,443664,f2d649,3270,23083
443666,Opisthoteuthis,443665,f2d649,3270,138294
443667,Opisthoteuthididae,443665,f24a4a,3270,
443668,"Opisthoteuthis sp",443666,f2d649,3270,
443669,Cirroteuthididae/Luteuthididae,443663,f24a4a,3270,
443670,Crangonoidea,443192,f230b8,3270,106712
443671,Glyphocrangonidae,443670,f230b8,3270,106783
443672,Glyphocrangon,443671,f230b8,3270,107014
443673,Elpidiidae,443474,2ee693,3270,123191
443674,Scotoplanes,443673,2ee693,3270,123520
443675,"Scotoplanes sp",443674,2ee693,3270,
443677,"Coral (intact)",443116,f26f55,3270,
